"id","CO","NO","NO2","NOX","O3","PM10","PM2.5","SO2"
"SAG22011",1.15875,33.2697368421053,25.5921052631579,58.5789473684211,20.4125,83.6258503401361,26.5205479452055,5.16875
"SAG222011",0.519014084507042,10.25,18.43125,28.61875,38.93125,71.7267080745342,26.1132075471698,3.38666666666667
"SAG232011",0.483076923076923,13.0384615384615,18.1846153846154,31.1307692307692,36.4461538461538,68.5846153846154,24.8615384615385,4.09230769230769
"SAG242011",0.50126582278481,13.5822784810127,20.1075949367089,33.6708860759494,39.5408805031447,79.9490445859873,27.658064516129,3.53164556962025
"SAG252011",0.424848484848485,13.5818181818182,15.4363636363636,28.8909090909091,21.9515151515152,49.6618705035971,16.832,3.67878787878788
"SAG262011",0.498809523809524,16.8452380952381,15.1666666666667,31.9583333333333,17.4761904761905,25.0961538461538,15.6713286713287,3.39285714285714
"SAG272011",0.56219512195122,16.0426829268293,18.9024390243902,34.8841463414634,19.9085365853659,38.3612903225806,18.6774193548387,3.85975609756098
"SAG282011",0.563030303030303,15.4,17.2,32.6242424242424,20.6484848484848,32.7234042553191,15.4468085106383,3.67878787878788
"SAG292011",0.521794871794872,19.7435897435897,16.2628205128205,35.9935897435897,17.3782051282051,29.4426229508197,14.327868852459,4.54777070063694
"SAG302011",0.554545454545455,17.7635135135135,23.9662162162162,41.777027027027,25.4935064935065,41.2970297029703,19.4455445544554,1.5
"SAG32011",1.47407407407407,46.8703703703704,32.2037037037037,78.8641975308642,20.3703703703704,95.8982035928144,32.8802395209581,3.62962962962963
"SAG322011",0.466666666666667,15.1034482758621,20.2068965517241,35.3793103448276,29.5689655172414,40.474358974359,13.6153846153846,3.91379310344828
"SAG332011",0.372289156626506,12.748502994012,18.8383233532934,31.5928143712575,29.1616766467066,40.2732919254658,15.4596273291925,6.7125748502994
"SAG342011",0.407738095238095,11.1369047619048,19.7142857142857,30.8214285714286,26.672619047619,33.9347826086956,13.7463768115942,4.35119047619048
"SAG352011",0.367469879518072,11.0542168674699,16.9036144578313,27.921686746988,22.289156626506,27.5423728813559,13.1440677966102,4.44578313253012
"SAG362011",0.487421383647799,12.7018633540373,24.6832298136646,37.3416149068323,31.3647798742138,38.2215189873418,18.4303797468354,2.62111801242236
"SAG372011",0.334939759036145,14.5868263473054,21.4431137724551,36.0958083832335,30.6626506024096,41.4716981132075,17.4591194968553,3.9047619047619
"SAG382011",0.21,10.2125,17.15,27.38125,25.96875,31.2911392405063,11.5569620253165,3.71875
"SAG392011",0.403821656050955,18.062893081761,24.2327044025157,42.2893081761006,29.8645161290323,44.8278145695364,15.8013245033113,2.54938271604938
"SAG402011",0.456462585034014,11.1518987341772,17.6455696202532,28.8227848101266,30.2176870748299,34.2459016393443,13.4508196721311,7.06707317073171
"SAG412011",0.588461538461538,18.6704545454545,20.9886363636364,39.5909090909091,23.2650602409639,32.7857142857143,18.8571428571429,3.25688073394495
"SAG42011",1.25928143712575,36.1939393939394,26.0484848484848,62.0363636363636,20.2694610778443,96.2215568862275,30.6107784431138,11.4730538922156
"SAG422011",0.58962962962963,22.7925925925926,22.3407407407407,45.1777777777778,26.2888888888889,42.8382352941176,15.0882352941176,12.8939393939394
"SAG432011",0.799029126213592,40.0388349514563,29.9805825242718,69.9514563106796,23.495145631068,66.4245283018868,21.4811320754717,8.05825242718447
"SAG442011",0.646428571428571,26.4940476190476,24.7678571428571,51.1785714285714,24.125,55.7639751552795,19.8385093167702,7.47619047619048
"SAG452011",0.654140127388535,20.7388535031847,26.1273885350318,46.8343949044586,26.312101910828,56.3630573248408,25.968152866242,7.26114649681529
"SAG462011",0.702290076335878,20.2121212121212,33.1287878787879,53.2878787878788,29.9618320610687,64.2878787878788,27.4621212121212,1.90839694656489
"SAG472011",0.577160493827161,29.3558282208589,26.6993865030675,56.0981595092025,23.9444444444444,55.2967741935484,19.4967741935484,2.77300613496933
"SAG482011",0.803597122302158,51.1724137931034,42.1379310344828,93.4137931034483,17.8550724637681,71.1127819548872,26.4736842105263,6.2112676056338
"SAG492011",1.03312883435583,46.7062937062937,45.4755244755245,92.2167832167832,28.5,105.060606060606,39.7272727272727,12.469512195122
"SAG502011",1.0452380952381,44.5535714285714,39.2976190476191,83.8035714285714,24.2559523809524,90.3452380952381,31.2380952380952,8.89880952380952
"SAG512011",0.91,36.68,32.74,69.44,18.46,70.9597315436242,21.758389261745,4.39869281045752
"SAG52011",1.20993788819876,30.8074534161491,20.9689440993789,51.583850931677,17.9130434782609,83.1375,21.1949685534591,3.44099378881988
"SAG522011",1.27058823529412,39.6274509803922,36.4901960784314,76.1372549019608,25.9220779220779,100.827586206897,49.8620689655172,5.09803921568627
"SAG532011",1.02173913043478,32.695652173913,33.4782608695652,66.1739130434783,20.9130434782609,58.7727272727273,28.1818181818182,7.30434782608696
"SAG62011",1.15670731707317,26.7888198757764,20.6273291925466,46.9130434782609,21.3475609756098,78.361963190184,23.2839506172839,6.26829268292683
"SAG72011",1.20892857142857,37.7878787878788,25.8848484848485,63.3212121212121,22.2261904761905,88.8154761904762,28.5714285714286,11.5952380952381
"SAG82011",1.1469512195122,26.25,28.00625,53.5,31.5060975609756,95.4658385093168,29.7361963190184,5.82317073170732
"SAG92011",1.02916666666667,24.8373493975904,26.4457831325301,50.8614457831325,28.1071428571429,86.2678571428571,26.8035714285714,4.38095238095238
"TLA112011",0.833532934131737,25.5212121212121,30.369696969697,55.7939393939394,29.9182389937107,67.2125,24.9,9.07185628742515
"TLA12011",1.17682926829268,33.5276073619632,39.9815950920245,73.2699386503067,21.3061224489796,53.8975903614458,28.3253012048193,7.96341463414634
"TLA122011",0.889820359281437,31.3818181818182,33.6787878787879,64.9090909090909,28.2181818181818,71.9166666666667,28.1428571428571,9.20481927710843
"TLA132011",1.07948717948718,28.7716049382716,35.7098765432099,64.3888888888889,39.53125,101.277777777778,46.7239263803681,4.78658536585366
"TLA142011",0.853164556962025,31.974358974359,31.8012820512821,63.7371794871795,34.1333333333333,75.1509433962264,31.5384615384615,5.60126582278481
"TLA152011",0.753846153846154,31.390243902439,33.530487804878,64.9268292682927,37.3827160493827,89.88125,32.8980891719745,6.89156626506024
"TLA162011",0.684472049689441,26.7668711656442,31.601226993865,58.2453987730061,31.9268292682927,54.0432098765432,28.0864197530864,3.12121212121212
"TLA172011",0.658783783783784,17.9,31.06875,48.88125,46.695652173913,70.125,33.7222222222222,4.87037037037037
"TLA182011",0.866867469879518,22.7030303030303,33.230303030303,55.9151515151515,40.4133333333333,68.1011904761905,32.9461077844311,12.8562874251497
"TLA192011",0.955828220858896,25.4012345679012,36.3703703703704,61.679012345679,44.1354838709677,70.3734939759036,34.8433734939759,8.02439024390244
"TLA202011",0.933540372670807,20.4779874213836,33.6289308176101,54.0691823899371,38.6729559748428,73.379746835443,40.373417721519,5.4375
"TLA212011",0.908527131782946,25.5736434108527,36.7286821705426,62.3023255813954,37.5,77.2422360248447,35.3896103896104,4.35833333333333
"TLA22011",1.12732919254658,36.478527607362,34.9447852760736,71.2515337423313,21.4487179487179,49.1963190184049,24.0123456790123,8.02453987730061
"TLA222011",0.536969696969697,16.7073170731707,27.4878048780488,44.2378048780488,37.6927710843374,69.1736526946108,33.5487804878049,9.48192771084337
"TLA232011",0.480606060606061,18.1717791411043,26.2760736196319,44.3742331288344,38.6606060606061,64.3818181818182,31.5337423312883,5.8
"TLA242011",0.493975903614458,17.6829268292683,27.9878048780488,45.6524390243902,41.6341463414634,66.9583333333333,30.8083832335329,7
"TLA252011",0.586363636363636,22.0939597315436,22.6040268456376,44.6442953020134,18.78,39.7862068965517,17.9179104477612,7.60550458715596
"TLA262011",0.557534246575342,23.248275862069,21.3586206896552,44.6,13.9305555555556,23.6573426573427,14.4130434782609,1.40816326530612
"TLA272011",0.50379746835443,23.8012820512821,25.9358974358974,49.75,17.9212121212121,42.3741935483871,21.6516129032258,1.45569620253165
"TLA282011",0.368992248062016,22.832,23.76,46.568,17.241134751773,37.1023622047244,19.0393700787402,2.47857142857143
"TLA292011",0.424698795180723,29.4277108433735,26.1626506024096,55.6144578313253,18.1137724550898,39.3376623376623,18.5194805194805,3.88023952095808
